ContentDatabase,SetupFileDirName,SetupFileExtension,SetupFileId,SetupFileName,SetupFilePath,SiteCollection,UpgradeStatus,WebApplication,WebUrl
Portal_Content_01,https://intranet.poc.com/sites/DiscoveryTool/MasterPage,master,8a660036-aa48-46ee-87f3-27c6b5821cfc,minimal.master,Features\PMFTCMasterPage_Feature1\MasterPage\minimal.master,https://intranet.poc.com/sites/DiscoveryTool,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,https://intranet.poc.com/sites/DiscoveryTool/Pages,txt,cd328c42-b177-4d26-a07f-dffc4065facc,Sample.txt,Features\SPWorld.News_Feature1\AspxPages\Sample.txt,https://intranet.poc.com/sites/DiscoveryTool,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,https://intranet.poc.com/sites/Publishing/Pages,aspx,10f58b80-0ed6-4163-a4a8-8f2eeee2a58e,WebForm1.aspx,Features\SPWorld.News_Feature1\AspxPages\WebForm1.aspx,https://intranet.poc.com/sites/Publishing,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,https://intranet.poc.com/sites/Publishing/Pages,txt,6fc43b9f-80ab-4955-a2cf-b0811c69b6cf,Sample.txt,Features\SPWorld.News_Feature1\AspxPages\Sample.txt,https://intranet.poc.com/sites/Publishing,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,https://intranet.poc.com/sites/Publishing/MasterPage,master,24523459-0883-417f-99e3-df2f10db8f3b,minimal.master,Features\PMFTCMasterPage_Feature1\MasterPage\minimal.master,https://intranet.poc.com/sites/Publishing,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,https://intranet.poc.com/sites/Publishing/_catalogs/masterpage,aspx,00f973ec-c200-4f69-a09a-e5fc6562e199,217PageLayout.aspx,Features\SPWorld.News_Feature1\NewsPageLayout\217PageLayout.aspx,https://intranet.poc.com/sites/Publishing,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,https://intranet.poc.com/sites/dd/SitePages,aspx,81f7c797-2c3d-4b9e-8983-8634f86a488d,CustomSite.aspx,Features\SharePointFeature_Feature1\CustomModule\CustomSite.aspx,https://intranet.poc.com/sites/dd,False,https://intranet.poc.com/,https://intranet.poc.com/sites/dd
Portal_Content_02,https://intranet.poc.com/sites/HariPoc2/FormServerTemplates,xsn,4745ea7c-f4f6-4190-9dda-92014f32e4a0,POT_COA .xsn,Features\FT-01-92c2e969-19a0-85e3-8c6f-b6dbb1c9b240\solution.xsn,https://intranet.poc.com/sites/HariPoc2,False,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2
Portal_Content_02,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2/_catalogs/masterpage,master,3af33385-2d10-40dd-9c90-0c0dd891b766,Aviva-v4.master,Features\Aviva.OneIntranet.Provisioning\Aviva-v4.master,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2/_cts/Test Doc Set,aspx,78d0371e-0db0-4181-858b-50c718783886,docsethomepage.aspx,Features\DocSetProvisioning_Feature1\WelcomePages\Files\_cts\Test Doc Set\docsethomepage.aspx,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2/_cts/Test Doc Set,docx,a0688bf5-3416-4c97-8afc-6ec1a7026486,Extending Search.docx,Features\DocSetProvisioning_Feature1\WelcomePages\Files\_cts\Test Doc Set\Extending Search.docx,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2/_cts/Test Doc Set,docx,d211179c-8197-4852-9310-96f76539987a,Enterprise Content Management.docx,Features\DocSetProvisioning_Feature1\WelcomePages\Files\_cts\Test Doc Set\Enterprise Content Management.docx,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,3bc9a552-aa48-48c5-bbb2-0ae642d8dff0,aviva.mysite.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.mysite.rtl.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,edf393e7-c244-4904-bfe3-5749a18d4657,aviva.mysite.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.mysite.ltr.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,8104f3f7-a591-47dc-88ce-ad756883e935,aviva.pub.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.rtl.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,a6f26a15-a599-46a1-a475-ae3dfc837c7c,aviva.pub.sts.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.sts.rtl.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,a3e7fd21-fe13-4de0-9d78-b68a7e980f7b,aviva.pub.sts.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.sts.ltr.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,27b53a5c-63c8-4c84-be01-e7fa3f9475f1,aviva.pub.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.ltr.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,6983da9f-fda0-4afa-a714-ef58646c5780,aviva.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.ltr.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,37b816da-b87b-458e-99bd-0a945aa0da0a,Aviva-v4.master,Features\Aviva.OneIntranet.Provisioning\Aviva-v4.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,7f0f705f-5b42-45c4-9868-7700e402c2e5,aviva.search.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.search.ltr.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,ab8209e1-c7d9-4010-a3a4-a6de3e50ab7e,aviva.search.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.search.rtl.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/masterpage,master,75dc95f8-554d-41ec-b2f8-cff7ec144727,aviva.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.rtl.master,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
PPE_Partner_Content_01,https://partner.poc.com/sites/Test1/_catalogs/wp,webpart,1f19b000-24fb-4dc5-a73a-e1d26050946d,AvivaVideoWebPart.webpart,Features\Aviva.OneIntranet.VideoWebPart\WebParts\AvivaVideoWebPart.webpart,https://partner.poc.com/sites/Test1,False,https://partner.poc.com/,https://partner.poc.com/sites/Test1
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,f5ea65f5-e100-4662-9b24-3f6e54eca390,aviva.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.ltr.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,76bbfccb-0923-403d-8c78-4cbaab10af76,aviva.mysite.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.mysite.rtl.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,aef82c55-424c-4d54-b230-598bd09874aa,aviva.pub.sts.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.sts.rtl.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,24ddbce9-562b-49b9-8f1f-5ada5c42b832,aviva.pub.sts.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.sts.ltr.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,67b92c7f-6c55-408a-94f3-b647cb73c786,aviva.mysite.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.mysite.ltr.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,ea062727-aad9-4057-a4ca-cfa78b02b100,aviva.pub.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.rtl.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,5dc8eb84-a048-4f65-9f1a-d82fa989393d,aviva.pub.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.pub.ltr.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,765c2aeb-a326-4a77-8433-0350feb8a767,aviva.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.rtl.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,de9f07c6-d2bd-4005-bcbc-6078e33d78cb,aviva.search.rtl.master,Features\Aviva.OneIntranet.Provisioning\aviva.search.rtl.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,0703d875-e66b-4978-966c-d3f69471a91f,Aviva-v4.master,Features\Aviva.OneIntranet.Provisioning\Aviva-v4.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/wp,webpart,2e898f07-a9ec-43ab-a8d3-e717a56ac614,AvivaVideoWebPart.webpart,Features\Aviva.OneIntranet.VideoWebPart\WebParts\AvivaVideoWebPart.webpart,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/Test2/_catalogs/masterpage,master,b5e36466-7488-48a0-a709-fb493fdd3765,aviva.search.ltr.master,Features\Aviva.OneIntranet.Provisioning\aviva.search.ltr.master,https://teams.poc.com/sites/Test2,False,https://teams.poc.com/,https://teams.poc.com/sites/Test2
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_CSS,css,384d9d71-d154-4d4b-bfc7-1f3c4d90ead4,hero_ipad.css,Features\Contoso.DeployFiles_Feature1\Contoso_CSS\hero_ipad.css,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_CSS,css,97984bba-4094-440e-8f26-c217f699092d,hero_desktop.css,Features\Contoso.DeployFiles_Feature1\Contoso_CSS\hero_desktop.css,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_Images,jpg,7024d0de-29f5-43c3-b20b-008facfacb42,example-slide-2.jpg,Features\Contoso.DeployFiles_Feature1\Contoso_Images\example-slide-2.jpg,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_Images,png,b5e740e5-4ff7-4774-8f47-0849cd8ebfc7,Hero-nav-control-circle-blue.png,Features\Contoso.DeployFiles_Feature1\Contoso_Images\Hero-nav-control-circle-blue.png,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_CSS,css,8cd92159-c008-406c-998d-0d96e01e0386,hero_iphone.css,Features\Contoso.DeployFiles_Feature1\Contoso_CSS\hero_iphone.css,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_Images,jpg,c9760578-64ed-4075-909b-1114e1bb59e8,example-slide-3.jpg,Features\Contoso.DeployFiles_Feature1\Contoso_Images\example-slide-3.jpg,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_CSS,css,4cf9d88a-aca0-4268-88f1-1546e26a3ca4,hero_rwd.css,Features\Contoso.DeployFiles_Feature1\Contoso_CSS\hero_rwd.css,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_Images,jpg,25dfc2ba-9df2-4bc8-9d4d-790380877dab,example-slide-4.jpg,Features\Contoso.DeployFiles_Feature1\Contoso_Images\example-slide-4.jpg,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_Images,jpg,bf8337d9-8723-453d-905e-e1e988e36e67,example-slide-1.jpg,Features\Contoso.DeployFiles_Feature1\Contoso_Images\example-slide-1.jpg,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/test/Pages,aspx,0c7c0376-6d70-4814-8835-b11a9bfac4cc,WebForm1.aspx,Features\CustomAspxPages_Feature1\AspxPages\WebForm1.aspx,https://teams.poc.com/sites/test,False,https://teams.poc.com/,https://teams.poc.com/sites/test
Team_Content_01,https://teams.poc.com/sites/RashTeamSiteOne/_catalogs/wp,webpart,5db10b13-85f7-454b-be16-788dde5ec606,OrphanWebPartFTC_OrphanWebpart.webpart,Features\OrphanWebPartFTC_Feature1\OrphanWebpart\OrphanWebpart.webpart,https://teams.poc.com/sites/RashTeamSiteOne,False,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/ASL/RootFolder,aspx,ee3ae474-65bf-43ef-b77a-0b1c16002aec,WebPartPageTwo.aspx,Features\FilesInRootModule_Feature1\RootFolder\WebPartPageTwo.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron/ASL
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/ASL/RootFolder,aspx,04bf9b7a-b8e9-4a03-80d5-9cf50960fb88,RootFileOne.aspx,Features\FilesInRootModule_Feature1\RootFolder\RootFileOne.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron/ASL
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/ASL/RootFolder,txt,51c0b8cb-adc6-458a-93b7-b41b4179daf6,Sample.txt,Features\FilesInRootModule_Feature1\RootFolder\Sample.txt,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron/ASL
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/ASL/RootFolder,aspx,081edf47-7711-4db1-b120-d96e6317b4a6,CustomWebPartPage.aspx,Features\FilesInRootModule_Feature1\RootFolder\CustomWebPartPage.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron/ASL
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/RootFolder,aspx,ae2a185b-4102-44d7-b384-12d739e3382d,CustomWebPartPage.aspx,Features\FilesInRootModule_Feature1\RootFolder\CustomWebPartPage.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/RootFolder,txt,d03e7f52-f1b5-4309-80ef-56dc7cd1a461,Sample.txt,Features\FilesInRootModule_Feature1\RootFolder\Sample.txt,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/RootFolder,aspx,125f87fb-b641-4afd-ae09-c59458c8ed68,RootFileOne.aspx,Features\FilesInRootModule_Feature1\RootFolder\RootFileOne.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron
Team_Content_01,https://teams.poc.com/personal/ads_brownda/cameron/RootFolder,aspx,10319814-5472-466b-8092-cefc0aa99d9a,WebPartPageTwo.aspx,Features\FilesInRootModule_Feature1\RootFolder\WebPartPageTwo.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/cameron
Team_Content_01,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub/RootFolder,aspx,3c8437fb-19d0-4497-b4a9-2736929b25ac,WebPartPageTwo.aspx,Features\FilesInRootModule_Feature1\RootFolder\WebPartPageTwo.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub
Team_Content_01,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub/RootFolder,txt,04bbd770-5cf9-46e7-b982-663ab1a9a068,Sample.txt,Features\FilesInRootModule_Feature1\RootFolder\Sample.txt,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub
Team_Content_01,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub/RootFolder,aspx,d4445cb0-dfed-4672-8596-9e238831ba94,CustomWebPartPage.aspx,Features\FilesInRootModule_Feature1\RootFolder\CustomWebPartPage.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub
Team_Content_01,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub/RootFolder,aspx,74af41d3-a5c9-4fba-b627-d14229d828b1,RootFileOne.aspx,Features\FilesInRootModule_Feature1\RootFolder\RootFileOne.aspx,https://teams.poc.com/personal/ads_brownda,False,https://teams.poc.com/,https://teams.poc.com/personal/ads_brownda/ingalls/PsBookClub
Team_Content_01,https://teams.poc.com/sites/DeployFiles/Contoso_Images,png,11d11260-baef-4cd3-aa4d-179cfd0792f7,Hero-nav-control-circle-white.png,Features\Contoso.DeployFiles_Feature1\Contoso_Images\Hero-nav-control-circle-white.png,https://teams.poc.com/sites/DeployFiles,False,https://teams.poc.com/,https://teams.poc.com/sites/DeployFiles
Team_Content_01,https://teams.poc.com/sites/test/_catalogs/masterpage,aspx,8f8ae886-77bb-445a-8b38-f7ea615a50c5,217DivyaPageLayout.aspx,Features\SPWorld.News_Feature1\NewsPageLayout\217PageLayout.aspx,https://teams.poc.com/sites/test,False,https://teams.poc.com/,https://teams.poc.com/sites/test
Team_Content_01,https://teams.poc.com/sites/PMTTestPSONE/Pages,aspx,86866024-8f00-4a12-b8f5-263d6bfa5312,WebForm1.aspx,Features\SPWorld.News_Feature1\AspxPages\WebForm1.aspx,https://teams.poc.com/sites/PMTTestPSONE,False,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,https://teams.poc.com/sites/PMTTestPSONE/Pages,txt,6ca6fd57-2cdc-4c8e-90f8-72cf84e4599f,Sample.txt,Features\SPWorld.News_Feature1\AspxPages\Sample.txt,https://teams.poc.com/sites/PMTTestPSONE,False,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,https://teams.poc.com/sites/PMTTestPSONE/_catalogs/masterpage,aspx,023d3dca-9db9-4b1a-bd2c-95cd971c37d7,217PageLayout.aspx,Features\SPWorld.News_Feature1\NewsPageLayout\217PageLayout.aspx,https://teams.poc.com/sites/PMTTestPSONE,False,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,https://teams.poc.com/sites/RashTeamSiteOne/Pages,aspx,75fe2a2d-59fc-4acb-a4d5-31ed852230c7,WebForm1.aspx,Features\SPWorld.News_Feature1\AspxPages\WebForm1.aspx,https://teams.poc.com/sites/RashTeamSiteOne,False,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,https://teams.poc.com/sites/RashTeamSiteOne/_catalogs/masterpage,aspx,2172723b-edd2-45d2-ac5c-4ff5dfaefe4a,217PageLayout.aspx,Features\SPWorld.News_Feature1\NewsPageLayout\217PageLayout.aspx,https://teams.poc.com/sites/RashTeamSiteOne,False,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,https://teams.poc.com/sites/RashTeamSiteOne/Pages,txt,f13b44f6-9857-430a-90da-bcd8c3c86975,Sample.txt,Features\SPWorld.News_Feature1\AspxPages\Sample.txt,https://teams.poc.com/sites/RashTeamSiteOne,False,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,https://teams.poc.com/sites/divTestSite/_catalogs/wp,webpart,c37037d3-1ac9-4b9d-b41d-e8eea1942d3e,TestWebPartOne_TestWebPartOneVisualWebPart.webpart,Features\TestWebPartOne_Feature1\TestWebPartOneVisualWebPart\TestWebPartOneVisualWebPart.webpart,https://teams.poc.com/sites/divTestSite,False,https://teams.poc.com/,https://teams.poc.com/sites/divTestSite
Team_Content_01,https://teams.poc.com/sites/deletesiteteamsite/Style Library,js,6f5459fb-43ec-43f0-8256-9fe9085a85d3,dummayjs.js,Features\teamsitedeletedsetupfiletest_Feature1\Module\dummayjs.js,https://teams.poc.com/sites/deletesiteteamsite,False,https://teams.poc.com/,https://teams.poc.com/sites/deletesiteteamsite
