FeatureID,FeatureName,ID,Name,Type,Description,SolutionName
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{AF4AF20A-ABFC-406D-BFAF-DA37DD90CE7E},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DocumentUrls,Note,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{D7F66E55-60A2-46E9-A2D3-6E429C278B62},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_Compound,Boolean,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{E587FE59-DED2-4847-A730-E34AC5478879},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DeclarerUsername,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{45DFDBA2-4B66-45C7-9E81-5831768FF1E4},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_ErrorMessage,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{1749B092-BFC1-4FE7-9CC7-FC0AA2595318},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_SiteUid,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{4BB8CA0B-EFB2-43A9-93F7-0958C9BD7AA9},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_WorkgroupID,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{403AC72D-27CE-4478-A3E5-C03B3D2AAA8F},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_WorkgroupName,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{1F608FB0-72B5-413D-9C30-BC6298266F28},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_DocumentType,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{8556E177-A40F-4BB0-A468-8339795AA15B},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_FilePlanRecordType,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{BAD00F57-3CB6-463B-B586-62A2E8F07CC4},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_FilePlanRecordName,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{2F50592C-B9E9-4ECA-AA39-6DC9B191BB93},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_IsFilePlanRecord,Boolean,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{60E85F22-E673-4E1A-B49C-D9D89AE8AF0F},Shell_x0020_SharePoint_x0020_SAEF_x0020_Notify_x0020_Scope,Note,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{D2CB5549-EDFE-47EE-99A0-37248BA843C4},Shell_x0020_SharePoint_x0020_SAEF_x0020_Notify_x0020_Status,Choice,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{F7BA5EF1-11BB-49A5-ACBA-AC569416955B},Shell_x0020_SharePoint_x0020_SAEF_x0020_Notify_x0020_Target,MultiChoice,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{39FD70AD-0D93-4414-AA93-6EE8AE5539AB},Shell_x0020_SharePoint_x0020_SAEF_x0020_Notify_x0020_StartDate,DateTime,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{6FD72586-9FAC-435A-8D5B-88EED73D90EF},Shell_x0020_SharePoint_x0020_SAEF_x0020_Notify_x0020_EndDate,DateTime,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{1C9CDC79-B0BD-4258-B895-5E9F6B5B4D30},Shell_x0020_SharePoint_x0020_SAEF_x0020_Notify_x0020_Message,Note,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{54802157-3B7D-4EC6-AEE9-B1EB5D40FC91},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteAttributeUpdate_x0020_SiteUrl,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{C12C288B-C2A3-46CB-961E-1F1244EE5452},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteAttributeUpdate_x0020_Field,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{0E366E6B-DC0C-4A9D-8975-016319EF19AA},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteAttributeUpdate_x0020_Value,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{02CE9685-FEE2-4C12-BE54-AA5AE5DE7A00},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ApplicationName,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{836FA834-FE2B-4A55-8C31-87BAB90CA22C},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_FromVersion,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{EDF242FE-4A73-4B52-A9E3-BF9E8EC9D8B6},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ToVersion,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{1DBFC8F6-FDED-4951-AD40-9BF059A0CBDA},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ClassSignature,Note,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{0D52B037-2D45-4F80-98E2-804A750AB04B},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_UpgradeAction,Choice,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{311E84B5-B32B-4333-ADD3-139C9970945B},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Status,Choice,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{1DBFC8F6-FDED-4951-AD40-9BF059A0CBDA},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ClassSignature,Note,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{F8CDB544-8AFA-429D-B5F2-22DF25A48A15},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_UpdateName,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{A712CDFB-A390-4E56-8534-84B9BBDD3CA0},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_UpdateDescription,Note,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{2F5C056E-682E-4D77-A58A-5AAF72B715C4},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_AvailableFrom,DateTime,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{434A1E9A-819F-4C39-AC1F-C7BCDD98EAB1},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_AvailableUntil,DateTime,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{E5D407B5-6CC6-41F1-A5AE-E0A290F50716},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Risks,Note,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{16413CF8-2964-40D9-A33C-F3037E4C5CB7},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ImpactOnSite,Note,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{AE40A74A-880A-46F3-BBA7-193C898BDE39},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Priority,Choice,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{EE3C8802-967B-4A5B-9D2D-23A80E6AE606},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ActionDate,DateTime,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{2EFEE1B6-9487-4966-967E-3E05853CC1AB},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ActionTaken,Choice,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{F860A537-E448-4975-A2DD-EDA29248D936},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_SiteUrl,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{361D95E4-1E3A-4ED0-B993-A14A00F5F0E3},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Process,Boolean,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{54252D71-BAE1-4FEA-8806-A0D41B471DC8},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Result,Note,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{F63A78DB-A881-4CEB-B33E-0AD37CDC9405},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ContentDataBase,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{2D137BFE-EA31-4106-B493-FCBB297B587F},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ThreadCount,Text,,shell.sharepoint.saef_v2.1.wsp
278f1a8c-65ea-4a57-a4ea-ba1f80e30b66,Shell.SharePoint.SAEF Feature Upgrade Lists,{143C2282-F80D-452A-BDF5-315094CA76C2},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_BatchId,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{02CE9685-FEE2-4C12-BE54-AA5AE5DE7A00},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ApplicationName,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{836FA834-FE2B-4A55-8C31-87BAB90CA22C},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_FromVersion,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{EDF242FE-4A73-4B52-A9E3-BF9E8EC9D8B6},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ToVersion,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{1DBFC8F6-FDED-4951-AD40-9BF059A0CBDA},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ClassSignature,Note,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{0D52B037-2D45-4F80-98E2-804A750AB04B},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_UpgradeAction,Choice,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{311E84B5-B32B-4333-ADD3-139C9970945B},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Status,Choice,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{1DBFC8F6-FDED-4951-AD40-9BF059A0CBDA},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ClassSignature,Note,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{F8CDB544-8AFA-429D-B5F2-22DF25A48A15},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_UpdateName,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{A712CDFB-A390-4E56-8534-84B9BBDD3CA0},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_UpdateDescription,Note,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{2F5C056E-682E-4D77-A58A-5AAF72B715C4},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_AvailableFrom,DateTime,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{434A1E9A-819F-4C39-AC1F-C7BCDD98EAB1},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_AvailableUntil,DateTime,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{E5D407B5-6CC6-41F1-A5AE-E0A290F50716},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Risks,Note,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{16413CF8-2964-40D9-A33C-F3037E4C5CB7},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ImpactOnSite,Note,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{AE40A74A-880A-46F3-BBA7-193C898BDE39},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Priority,Choice,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{EE3C8802-967B-4A5B-9D2D-23A80E6AE606},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ActionDate,DateTime,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{2EFEE1B6-9487-4966-967E-3E05853CC1AB},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ActionTaken,Choice,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{F860A537-E448-4975-A2DD-EDA29248D936},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_SiteUrl,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{361D95E4-1E3A-4ED0-B993-A14A00F5F0E3},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Process,Boolean,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{54252D71-BAE1-4FEA-8806-A0D41B471DC8},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_Result,Note,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{F63A78DB-A881-4CEB-B33E-0AD37CDC9405},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ContentDataBase,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{2D137BFE-EA31-4106-B493-FCBB297B587F},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_ThreadCount,Text,,shell.sharepoint.saef_v2.1.wsp
8f1ed135-7aaa-4466-8082-94311527d2fa,Shell.SharePoint.SAEF Feature Upgrade History List,{143C2282-F80D-452A-BDF5-315094CA76C2},Shell_x0020_SharePoint_x0020_SAEF_x0020_FUF_x0020_BatchId,Text,,shell.sharepoint.saef_v2.1.wsp
c16fefe9-5a9e-4f39-8a6f-cd077b2f1090,Shell.SharePoint.SAEF DAR,{AB8D81AD-EFF0-4AF9-B617-A8DD18471B02},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_WorkgroupFavoriteTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
c16fefe9-5a9e-4f39-8a6f-cd077b2f1090,Shell.SharePoint.SAEF DAR,{C2014FD5-4EC1-448B-ACF3-E8C420B1B1D3},Shell_x0020_SharePoint_x0020_SAEF_x0020_DAR_x0020_WorkgroupFavorite,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
9d7b80b0-112a-4c6c-89e7-39a4ca209a01,SiteColumnContentTypeTesting Feature1,{5f376018-7548-4f9f-bb58-f99c72f1806d},SC10,Text,,sitecolumncontenttypetesting.wsp
9d7b80b0-112a-4c6c-89e7-39a4ca209a01,SiteColumnContentTypeTesting Feature1,{32ac0e5a-7e1e-4675-9df8-8803374217e5},SC11,Text,,sitecolumncontenttypetesting.wsp
6f21ec8f-e80b-4207-a5b1-5d767ae395c3,SiteColumnCTTesting Feature1,{2b1bf401-f2b7-40c6-a6ce-2a4a8efd2120},SiteColumn10,Text,,sitecolumncttesting.wsp
1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,{9fd593c1-75d6-4c23-8ce1-4e5de0d97545},NewsTitle,Text,,spworld.news.wsp
1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,{fcd9f32e-e2e0-4d00-8793-cfd2abf8ef4d},NewsBrief,Note,,spworld.news.wsp
1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,{FF268335-35E7-4306-B60F-E3666E5DDC07},NewsBody,HTML,,spworld.news.wsp
1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,{FCA0BBA0-870C-4D42-A34A-41A69749F963},NewsDate,DateTime,,spworld.news.wsp
1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,{8218A8D9-912C-47E7-AAD2-12AA10B42BE3},NewsImage,Image,,spworld.news.wsp
039fe1e3-de9f-4f4d-8e30-9e36dc52d862,TestPageLayout Feature1,{5744d18c-305e-4632-8bd1-09d134f4830d},PatientName,Note,,testpagelayout.wsp
