ContentDatabase,DirName,Extension,ExtensionForFile,Id,LeafName,ListId,SetupPath,SiteCollection,WebApplication,WebUrl,WFSVC_ListFile
PPE_AppsManagementSite_content_01,sites/DeleteSiteCheck/Style Library/Media Player,xaml,xaml,08b86dbb-f489-4e13-ab21-5d2b6b0377eb,AlternateMediaPlayer.xaml,2d8f8897-86df-4df7-b66b-2a53e5f724a3,Features\MediaWebPart\AlternateMediaPlayer.xaml,http://001d-cam-tap01:8899/sites/DeleteSiteCheck,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/DeleteSiteCheck,No
PPE_AppsManagementSite_content_01,Style Library/Media Player,xaml,xaml,4bdd576b-9739-4278-94e0-a0a3fd6c215f,AlternateMediaPlayer.xaml,e7c0339c-dce7-42a0-ae9c-2b11475ec82c,Features\MediaWebPart\AlternateMediaPlayer.xaml,http://001d-cam-tap01:8899/monitor.ppeapps-poc.com,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/monitor.ppeapps-poc.com,No
PPE_AppsManagementSite_content_01,WhiteListedSandBoxSolutions/Style Library/Media Player,xaml,xaml,10c5967a-6560-4b4b-8e5c-b089878c212a,AlternateMediaPlayer.xaml,0fa73600-4d7b-4897-b828-896397081ee5,Features\MediaWebPart\AlternateMediaPlayer.xaml,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions,No
Portal_Content_01,sites/AnubhavPublishing/Style Library/Media Player,xaml,xaml,03019f5a-5962-4d5f-bdf6-160fa7c2a0e3,AlternateMediaPlayer.xaml,a166e6bf-8c3f-45f2-b5dd-c15854cc900b,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/AnubhavPublishing,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavPublishing,No
Portal_Content_01,sites/RajIP/Style Library/Media Player,xaml,xaml,3a9777f2-68da-41be-86f2-189462852769,AlternateMediaPlayer.xaml,0393e002-ce5d-488b-9fd6-fa3ab99303c6,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/RajIP,https://intranet.poc.com/,https://intranet.poc.com/sites/RajIP,No
Portal_Content_01,sites/TestSampleApp/Style Library/Media Player,xaml,xaml,0bb9429d-de86-4634-81e6-19b9a0e6fd5d,AlternateMediaPlayer.xaml,8419b2ba-5494-43ab-99fb-45ebbda9b968,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestSampleApp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSampleApp,No
Portal_Content_01,sites/SampleAppMVC/Style Library/Media Player,xaml,xaml,51731b93-1b2a-4fc1-90b4-1ccadde09600,AlternateMediaPlayer.xaml,18287026-89f5-4453-942e-0c0b2186d062,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleAppMVC,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppMVC,No
Portal_Content_01,sites/re/Style Library/Media Player,xaml,xaml,7cea3c4a-0a02-41e2-92d2-1ff3addc26f2,AlternateMediaPlayer.xaml,0e3e7a1d-d962-415c-8a89-464f1b25dd25,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/re,https://intranet.poc.com/,https://intranet.poc.com/sites/re,No
Portal_Content_01,sites/testSite2/Style Library/Media Player,xaml,xaml,ff423bd1-2a09-4ccf-b328-25faebe1133f,AlternateMediaPlayer.xaml,1e7ca996-ff40-4b60-a0f9-55e156e934cd,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/testSite2,https://intranet.poc.com/,https://intranet.poc.com/sites/testSite2,No
Portal_Content_01,sites/SampleApp3/Style Library/Media Player,xaml,xaml,954546b6-ccec-4fb7-ab8a-284d96abeab2,AlternateMediaPlayer.xaml,46ee0c59-c505-4de1-9232-0d6b6d3692c0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp3,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp3,No
Portal_Content_01,sites/SiteDeletionTesting7/Style Library/Media Player,xaml,xaml,341f1589-4cec-417f-a624-2e9771d83f0d,AlternateMediaPlayer.xaml,1a06e0a4-3400-4d29-bf19-a16424f322bc,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting7,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting7,No
Portal_Content_01,sites/rajFiles/Style Library/Media Player,xaml,xaml,c71272a2-d4ca-40d6-981f-2fc261f7a886,AlternateMediaPlayer.xaml,84915c41-2c74-4c1a-9f83-288ce18e97ce,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/rajFiles,https://intranet.poc.com/,https://intranet.poc.com/sites/rajFiles,No
Portal_Content_01,sites/testv/Style Library/Media Player,xaml,xaml,797d51d6-6a91-4c0c-b3c5-2fdafbe59e19,AlternateMediaPlayer.xaml,94b50885-8072-4bbf-b23d-fe730959faa9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/testv,https://intranet.poc.com/,https://intranet.poc.com/sites/testv,No
Portal_Content_01,sites/RajField1/Style Library/Media Player,xaml,xaml,779a6784-cd80-4e54-9bef-32499ad2e000,AlternateMediaPlayer.xaml,3d04d53f-c2e5-4109-9bec-5f80a000dd91,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/RajField1,https://intranet.poc.com/,https://intranet.poc.com/sites/RajField1,No
Portal_Content_01,sites/RajTeam5/Style Library/Media Player,xaml,xaml,47bb0151-82bf-42ce-b8a6-329cca9a4541,AlternateMediaPlayer.xaml,33fe0aa4-b44d-4b1c-8fc0-ba27bced231c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/RajTeam5,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam5,No
Portal_Content_01,sites/SC_Case2/Style Library/Media Player,xaml,xaml,11bd0c59-b447-49d9-8db7-3502fc8cce87,AlternateMediaPlayer.xaml,6317e061-7f9d-4d84-a7de-f89121d8c93c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SC_Case2,https://intranet.poc.com/,https://intranet.poc.com/sites/SC_Case2,No
Portal_Content_01,sites/testHA/Style Library/Media Player,xaml,xaml,a0d4e4ca-6593-4ea0-9654-377378e6f6d7,AlternateMediaPlayer.xaml,42eac874-4e06-42c7-83aa-590e29fc9e50,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/testHA,https://intranet.poc.com/,https://intranet.poc.com/sites/testHA,No
Portal_Content_01,sites/vidhi1920/Style Library/Media Player,xaml,xaml,19312017-8b5f-4865-814f-38459e331e37,AlternateMediaPlayer.xaml,e0e5cc7c-94e4-4896-a00f-5864729d86cb,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhi1920,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhi1920,No
Portal_Content_01,sites/SudhaTeam2/Style Library/Media Player,xaml,xaml,106a7710-278f-405f-a26a-3964e5308675,AlternateMediaPlayer.xaml,9bc28623-fa5d-484f-a070-1df0c79509b9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SudhaTeam2,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaTeam2,No
Portal_Content_01,sites/vidhiTest7/Style Library/Media Player,xaml,xaml,43274be7-deb2-4e34-8914-3a669e043fca,AlternateMediaPlayer.xaml,c803367b-4ff3-4f9d-bb14-1f6d61b9baff,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest7,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest7,No
Portal_Content_01,sites/ty1/Style Library/Media Player,xaml,xaml,62f85da2-45c5-45d6-8f11-3d3b911ff7ad,AlternateMediaPlayer.xaml,7c076d8a-f01d-49a2-81bf-7785275dbcf8,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ty1,https://intranet.poc.com/,https://intranet.poc.com/sites/ty1,No
Portal_Content_01,sites/vidhiTest3/Style Library/Media Player,xaml,xaml,7960622f-6011-4a87-9c4b-3f9b78c367dd,AlternateMediaPlayer.xaml,ba377a59-5f8f-4d74-9fab-a66317d2886b,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest3,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest3,No
Portal_Content_01,sites/devcenter/Style Library/Media Player,xaml,xaml,caf1d33f-0ce5-4236-bec8-415e940eea1d,AlternateMediaPlayer.xaml,4f2dcc92-347d-47c9-bc6a-9ef8e2ed9a93,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/devcenter,https://intranet.poc.com/,https://intranet.poc.com/sites/devcenter,No
Portal_Content_01,sites/Anubhav_02Oct_3/Style Library/Media Player,xaml,xaml,4aa24354-3cf2-4b5c-adc5-444f2994a51f,AlternateMediaPlayer.xaml,5baa3847-c5aa-40a7-9568-cae670e2b983,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Anubhav_02Oct_3,https://intranet.poc.com/,https://intranet.poc.com/sites/Anubhav_02Oct_3,No
Portal_Content_01,sites/SiteDeletionTesting8/Style Library/Media Player,xaml,xaml,2cce16b5-edf2-475b-b3e7-4567bfed8359,AlternateMediaPlayer.xaml,42d3721c-307c-4af5-99e0-6f75e761acb9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting8,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting8,No
Portal_Content_01,sites/InfoPathTestSite/Style Library/Media Player,xaml,xaml,33d74407-7e54-4ec2-ab40-456882378278,AlternateMediaPlayer.xaml,0dfeba99-2078-4f86-95c2-924a30122617,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/InfoPathTestSite,https://intranet.poc.com/,https://intranet.poc.com/sites/InfoPathTestSite,No
Portal_Content_01,sites/vidhiTest2/Style Library/Media Player,xaml,xaml,85d38224-6b3a-459d-b66e-4689df57081e,AlternateMediaPlayer.xaml,15256f6a-5bca-4ca1-b86b-9633a706cbad,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest2,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest2,No
Portal_Content_01,sites/TestPublishingNGFieldType/Style Library/Media Player,xaml,xaml,bfe317ad-37aa-4804-bd4e-47be138e1268,AlternateMediaPlayer.xaml,b6c1a77b-0efc-4293-a684-4d24a53949eb,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestPublishingNGFieldType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPublishingNGFieldType,No
Portal_Content_01,sites/vidhiTest5/Style Library/Media Player,xaml,xaml,0914defd-3ccc-4906-b82a-4cb56add6892,AlternateMediaPlayer.xaml,37719459-0d04-444e-a077-408435311bee,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest5,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest5,No
Portal_Content_01,sites/Anubhav_4Feb_2016_1/Style Library/Media Player,xaml,xaml,e2d85730-23f3-4439-9241-4d8b3e151cf1,AlternateMediaPlayer.xaml,e2cafd94-3bb0-40f3-9bc9-f750416cfdc4,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Anubhav_4Feb_2016_1,https://intranet.poc.com/,https://intranet.poc.com/sites/Anubhav_4Feb_2016_1,No
Portal_Content_01,sites/SudhaContosoPublishingSite/Style Library/Media Player,xaml,xaml,2a7f2613-3e73-4189-a8ec-4ebefd8e482a,AlternateMediaPlayer.xaml,767a4dd8-da14-43c1-b22f-cbdcd6b7815c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SudhaContosoPublishingSite,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaContosoPublishingSite,No
Portal_Content_01,sites/TestListContentType1/Style Library/Media Player,xaml,xaml,ac543267-dc8d-4efb-b5c8-530220cb4b83,AlternateMediaPlayer.xaml,03d1ccd1-c3b0-40a3-8bf9-886f270c55d9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestListContentType1,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType1,No
Portal_Content_01,sites/ty/Style Library/Media Player,xaml,xaml,d6663e83-d801-42f4-a915-54c8262251e1,AlternateMediaPlayer.xaml,fa86bb0c-6139-40f9-8e7d-7e5dd57ea8fa,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ty,https://intranet.poc.com/,https://intranet.poc.com/sites/ty,No
Portal_Content_01,sites/TestNGFieldTypeUsage/Style Library/Media Player,xaml,xaml,0711d337-9101-4572-b167-589101494cff,AlternateMediaPlayer.xaml,26153fb9-f5cc-4cea-936d-375acf1848d2,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestNGFieldTypeUsage,https://intranet.poc.com/,https://intranet.poc.com/sites/TestNGFieldTypeUsage,No
Portal_Content_01,sites/ww/Style Library/Media Player,xaml,xaml,75f16c09-898f-4175-80a1-58eff2dcda8b,AlternateMediaPlayer.xaml,dccdc28b-dcb1-450b-886c-e1241503f5b9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ww,https://intranet.poc.com/,https://intranet.poc.com/sites/ww,No
Portal_Content_01,sites/KTContosoPublishingSite/Style Library/Media Player,xaml,xaml,90241712-a30d-4f69-93fa-5a52f3bcfde6,AlternateMediaPlayer.xaml,1b205af7-b2af-44a0-b9a0-5acd261c6fcf,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/KTContosoPublishingSite,https://intranet.poc.com/,https://intranet.poc.com/sites/KTContosoPublishingSite,No
Portal_Content_01,sites/Contentype_Overwrite2/Style Library/Media Player,xaml,xaml,b412aad6-6914-40b4-a53f-5c497d1c9e7c,AlternateMediaPlayer.xaml,fc45ecb4-784b-48b1-9acf-9ba23653f34e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Contentype_Overwrite2,https://intranet.poc.com/,https://intranet.poc.com/sites/Contentype_Overwrite2,No
Portal_Content_01,sites/DiscoveryTool/wfsvc/2840ada569ca40519569c393fc0efe75,,,c2031adb-356b-41da-a1a1-5cffaea3584f,ItemAddedAssociation,a0c7b5df-b858-4eb7-bf40-ceaa08d860da,Features\CustomWFVS_Feature1\WorkflowVS\ItemAddedAssociation,https://intranet.poc.com/sites/DiscoveryTool,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool,Yes
Portal_Content_01,sites/TestDelSite3/Style Library/Media Player,xaml,xaml,a5400dbb-2838-4a1a-9b51-62793c5c28a5,AlternateMediaPlayer.xaml,fe8964e4-1759-4c2a-b63e-3f4f3d1d2f66,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestDelSite3,https://intranet.poc.com/,https://intranet.poc.com/sites/TestDelSite3,No
Portal_Content_01,sites/SampleAppCSOM/Style Library/Media Player,xaml,xaml,bdea45a5-e7f1-4b09-bde9-6416971f1428,AlternateMediaPlayer.xaml,15493ac0-e987-41aa-a02d-6910d6646cf0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleAppCSOM,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM,No
Portal_Content_01,sites/SC_Case3/Style Library/Media Player,xaml,xaml,14335339-6a1c-4f15-a422-66be8c086ac7,AlternateMediaPlayer.xaml,168985b0-dad1-4105-b195-fc2bba62b64c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SC_Case3,https://intranet.poc.com/,https://intranet.poc.com/sites/SC_Case3,No
Portal_Content_01,sites/AnubhavTeamSiteTest/Style Library/Media Player,xaml,xaml,4c9c21d4-c1a8-4c38-88fd-66d0380c61e1,AlternateMediaPlayer.xaml,571f3b31-39ec-4265-a1ae-34a1c31255e8,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/AnubhavTeamSiteTest,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest,No
Portal_Content_01,sites/TestSiteForWebPartTransformationToolEnterpriseBISite/Style Library/Media Player,xaml,xaml,f7ed5fbb-ae06-4470-ad3b-68af851aec25,AlternateMediaPlayer.xaml,9ee2c078-8e57-4920-9a38-766e40d0512f,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseBISite,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseBISite,No
Portal_Content_01,sites/AmasterpageTest/Style Library/Media Player,xaml,xaml,85a5d7c7-c1dd-438f-8e08-6ae0ac066f1f,AlternateMediaPlayer.xaml,a6c242df-1b9c-4dfb-a14a-e8830639e61e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/AmasterpageTest,https://intranet.poc.com/,https://intranet.poc.com/sites/AmasterpageTest,No
Portal_Content_01,sites/Publishing/Style Library/Media Player,xaml,xaml,4c9bc3a9-93a4-4d27-b9c8-6e259634c5ae,AlternateMediaPlayer.xaml,42f9e8f3-9741-464b-ba08-42bcea9fd051,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Publishing,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing,No
Portal_Content_01,sites/TestListContentType2/Style Library/Media Player,xaml,xaml,38b25434-4a6d-4e89-ae77-6f253bd7037a,AlternateMediaPlayer.xaml,5353cefc-5e90-4294-ac2b-dafe7cd7f8cb,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestListContentType2,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType2,No
Portal_Content_01,sites/Test2/Style Library/Media Player,xaml,xaml,28a45b3c-c402-46da-8427-739a3bb52561,AlternateMediaPlayer.xaml,4e160bbb-f0e6-43ff-b95f-e75b6fb8ae64,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Test2,https://intranet.poc.com/,https://intranet.poc.com/sites/Test2,No
Portal_Content_01,sites/TestListContentType3/Style Library/Media Player,xaml,xaml,8e3c432f-0363-4e2c-8a65-771671be7f31,AlternateMediaPlayer.xaml,4edc7c5e-46d8-4be5-bc87-7ba9a4cd9a20,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestListContentType3,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType3,No
Portal_Content_01,sites/ListFormDemos/Style Library/Media Player,xaml,xaml,0a8e9463-2b3e-4c92-9352-789c3acec354,AlternateMediaPlayer.xaml,fe1509fa-5888-4865-83de-0ba51d397c83,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ListFormDemos,https://intranet.poc.com/,https://intranet.poc.com/sites/ListFormDemos,No
Portal_Content_01,sites/hh/Style Library/Media Player,xaml,xaml,9af5e109-22aa-44fa-9a82-795845bbc135,AlternateMediaPlayer.xaml,4d7e98f4-7e3e-418d-8cca-ed2035f94a60,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/hh,https://intranet.poc.com/,https://intranet.poc.com/sites/hh,No
Portal_Content_01,sites/vidhiTest1/Style Library/Media Player,xaml,xaml,93f5283d-8452-430b-8544-7a4a930d735c,AlternateMediaPlayer.xaml,121f2976-0552-4e55-aa9a-efab371cb3f2,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest1,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest1,No
Portal_Content_01,sites/delSite2/Style Library/Media Player,xaml,xaml,90d6f824-c41e-46b8-8904-7e663467fd04,AlternateMediaPlayer.xaml,12132943-8bfb-4ebd-a4be-cde585f09f02,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/delSite2,https://intranet.poc.com/,https://intranet.poc.com/sites/delSite2,No
Portal_Content_01,sites/vidhiTest4/Style Library/Media Player,xaml,xaml,d7712ba1-9e59-4cb0-b18a-7f10e171580e,AlternateMediaPlayer.xaml,df4c47dd-a15c-4941-a08b-3f35d4c07fc3,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest4,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest4,No
Portal_Content_01,sites/dd/Style Library/Media Player,xaml,xaml,acc5fc59-deba-4731-9f58-82987d60ea42,AlternateMediaPlayer.xaml,a282b6fe-a05c-4662-bd90-4879eeaaf513,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/dd,https://intranet.poc.com/,https://intranet.poc.com/sites/dd,No
Portal_Content_01,sites/AnubhavTest1/Style Library/Media Player,xaml,xaml,ea274512-9f54-4128-8e9a-86df0c3dc4b9,AlternateMediaPlayer.xaml,52da7eb3-2b72-4c6c-b657-4aafda2bafd2,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/AnubhavTest1,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTest1,No
Portal_Content_01,sites/vidhiTest10/Style Library/Media Player,xaml,xaml,3117e69b-e2e3-496d-8945-877fe832b9d6,AlternateMediaPlayer.xaml,cf37826f-c609-4a81-903c-6741177ad3df,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest10,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest10,No
Portal_Content_01,sites/SampleApp6/Style Library/Media Player,xaml,xaml,3af2f5cf-4531-49f2-afe3-894fd2fd359e,AlternateMediaPlayer.xaml,dc64327e-1f1d-4913-98e8-5225a481fa85,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp6,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp6,No
Portal_Content_01,sites/HariCT1/Style Library/Media Player,xaml,xaml,d36de755-fcb4-43ab-959a-8b046d47f843,AlternateMediaPlayer.xaml,b1eee69d-0582-4c8e-902b-b7cba098c5a6,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/HariCT1,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCT1,No
Portal_Content_01,sites/SiteDeletionTesting1/Style Library/Media Player,xaml,xaml,4198b26f-184f-49ec-904f-8bc598bc8b1b,AlternateMediaPlayer.xaml,02231fc7-f05f-47ec-b454-16ead7bdc165,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting1,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting1,No
Portal_Content_01,sites/TestContentTypesRemovalPublishing/Style Library/Media Player,xaml,xaml,ad7d545a-7bcc-455d-946b-8c518961f0f9,AlternateMediaPlayer.xaml,95df848f-e904-4f7e-b70a-bf22ff1e3248,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing,No
Portal_Content_01,sites/SampleApp5/Style Library/Media Player,xaml,xaml,1748b014-6641-4962-bf3e-8e973a2dd18b,AlternateMediaPlayer.xaml,06ce995e-c7e0-40ec-b6a0-6388583ed03f,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp5,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp5,No
Portal_Content_01,sites/TestContosoPublishingSite/Style Library/Media Player,xaml,xaml,576537ca-b0fe-406a-8dff-8f36fa08e5d6,AlternateMediaPlayer.xaml,03fc748e-9e83-4579-8c31-286c99abdb6b,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestContosoPublishingSite,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoPublishingSite,No
Portal_Content_01,sites/SiteDeletionTesting9/Style Library/Media Player,xaml,xaml,cc86fbff-47f6-4661-8466-8fb674ee48bb,AlternateMediaPlayer.xaml,24cbcd53-465d-49ef-8d73-d5058b2eba05,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting9,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting9,No
Portal_Content_01,sites/vidhiTest/Style Library/Media Player,xaml,xaml,c4d79d4c-ac1b-4fb8-89e9-9249d34b5c76,AlternateMediaPlayer.xaml,206715a6-c819-4e79-b6dc-3fa053e1d1dc,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest,No
Portal_Content_01,sites/delSite1/wfsvc/71cd62782eeb44e787da7236c4b6d8d6,,,4c951b50-8a4a-4642-a292-938535029e92,ItemUpdatedAssociation,83b9615a-c85f-4016-91d9-3c2cb530154c,Features\CustomWorkflowProject_Feature1\ListWorflow\ItemUpdatedAssociation,https://intranet.poc.com/sites/delSite1,https://intranet.poc.com/,https://intranet.poc.com/sites/delSite1,Yes
Portal_Content_01,sites/DiscoveryTool/wfsvc/2840ada569ca40519569c393fc0efe75,,,2fd4ee4d-a221-4177-8f56-9503f71cd9cf,ItemUpdatedAssociation,a0c7b5df-b858-4eb7-bf40-ceaa08d860da,Features\CustomWFVS_Feature1\WorkflowVS\ItemUpdatedAssociation,https://intranet.poc.com/sites/DiscoveryTool,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool,Yes
Portal_Content_01,sites/rajapp/Style Library/Media Player,xaml,xaml,e4735f8a-5b9a-409a-b1c7-975f753114dc,AlternateMediaPlayer.xaml,081a0e33-1db1-47a7-b269-5f52f2aded12,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/rajapp,https://intranet.poc.com/,https://intranet.poc.com/sites/rajapp,No
Portal_Content_01,sites/SiteDeletionTesting4/Style Library/Media Player,xaml,xaml,9d0988aa-36c4-473d-af18-9c17960ed325,AlternateMediaPlayer.xaml,aacf8ba4-7964-4316-8bff-bffb0b9cd09a,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting4,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting4,No
Portal_Content_01,sites/vidhiTest9/Style Library/Media Player,xaml,xaml,a28587e0-b15b-4210-85db-9cd4595dc68e,AlternateMediaPlayer.xaml,5a60f40d-3d28-4c18-afb5-d921f8c2f0e2,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest9,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest9,No
Portal_Content_01,sites/vidTest/Style Library/Media Player,xaml,xaml,28e8f20e-3742-48a9-8b3f-9e24f69d5876,AlternateMediaPlayer.xaml,85420e88-406f-47c6-9522-0a6cf9f247a9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidTest,https://intranet.poc.com/,https://intranet.poc.com/sites/vidTest,No
Portal_Content_01,sites/TeamSite/Style Library/Media Player,xaml,xaml,503f6a56-4d76-4019-a0dd-9e4803f4adcb,AlternateMediaPlayer.xaml,b5066e1b-a2d9-46de-b9d2-6dd4f0f894ec,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TeamSite,https://intranet.poc.com/,https://intranet.poc.com/sites/TeamSite,No
