ContentDatabase,Feature_TimeActivated,Feature_Version,FeatureId,FeatureTitle,Scope,SiteCollection,SiteCollectionOwner,SiteID,SolutionId,SolutionName,WebApplication,WebID,WebUrl
Portal_Content_01,6/20/2016 2:11:20 PM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/TestTeamSiteParent2,N/A,3e5284b7-39d7-4605-b86d-21aa884c2886,N/A,planetctwither.wsp,https://intranet.poc.com/,d482acf0-9d2d-47ef-a419-54d90536ab02,https://intranet.poc.com/sites/TestTeamSiteParent2
Portal_Content_01,7/20/2016 9:29:28 AM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/delVidhiTest2,N/A,d9a0f4ba-7441-446f-bd80-25d86fe8c713,N/A,planetctwither.wsp,https://intranet.poc.com/,d3d21cf7-c002-4d78-93e7-3ea47ebcb235,https://intranet.poc.com/sites/delVidhiTest2
Portal_Content_01,6/20/2016 12:19:08 PM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/rajdev,N/A,296459c9-29ce-4506-80ff-26af8002007d,N/A,planetctwither.wsp,https://intranet.poc.com/,d7a07afb-f39a-433c-92ad-cf8d2a186122,https://intranet.poc.com/sites/rajdev
Portal_Content_01,4/22/2016 4:57:00 AM,0.0.0.0,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,pmtcustomwebparttestone.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,12/18/2015 12:17:13 PM,0.0.0.0,4184eeae-598c-46c7-8c3d-518d064f42c9,FTCMasterPageOne Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,ftcmasterpageone.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,12/18/2015 12:16:56 PM,0.0.0.0,34726d5b-e047-49dd-a56f-64a59f824683,FTCMasterPageOne RashCustomMasterPage,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,ftcmasterpageone.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 4:56:42 AM,0.0.0.0,c5cef19b-c93d-4b04-b0f1-905e275195f8,myvwebpart Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,myvwebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 4:57:15 AM,0.0.0.0,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,pmtwebparttesttwo.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 5:00:06 AM,0.0.0.0,e9a3cac0-d2eb-4ff5-b2dd-bf7d0dc42c51,FTCWebPart Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,ftcwebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 4:59:53 AM,0.0.0.0,75bd038f-1356-4aa8-b1c4-e923feac2c48,FTCVisualWebPart Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,ftcvisualwebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,2/24/2016 10:34:44 AM,0.0.0.0,6633bed0-6d85-4517-bdae-71c0f556b2e4,ERCT Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,erct.wsp,https://intranet.poc.com/,8eb54ef0-633a-448c-bd30-45658a49d2bb,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,11/10/2015 10:13:06 AM,0.0.0.0,91c431c2-6ca5-44c2-9b7c-f5ffc41b4554,ISBN_Field_Type Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,isbn_field_type.wsp,https://intranet.poc.com/,8eb54ef0-633a-448c-bd30-45658a49d2bb,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,7/19/2016 12:15:15 PM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,planetctwither.wsp,https://intranet.poc.com/,8eb54ef0-633a-448c-bd30-45658a49d2bb,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,10/1/2015 2:45:56 PM,0.0.0.0,ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,pmftccontenttypesitecolumn.wsp,https://intranet.poc.com/,e9fb4f9a-9e32-4c41-8be1-fde1d96d8462,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscovery
Portal_Content_01,2/25/2016 12:53:35 PM,0.0.0.0,ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,pmftccontenttypesitecolumn.wsp,https://intranet.poc.com/,b12b7b19-9ebb-4282-8461-ff66c9c57afd,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscoveryDelete
Portal_Content_01,7/30/2015 5:32:24 AM,0.0.0.0,4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,Web,https://intranet.poc.com/sites/div,N/A,6f5f6ac9-da33-4a34-8f70-4baa14feb452,N/A,rashctsc.wsp,https://intranet.poc.com/,56529f6d-4246-411e-916d-c3fdd52dda95,https://intranet.poc.com/sites/div
Portal_Content_01,7/20/2016 9:30:13 AM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/div,N/A,6f5f6ac9-da33-4a34-8f70-4baa14feb452,N/A,planetctwither.wsp,https://intranet.poc.com/,56529f6d-4246-411e-916d-c3fdd52dda95,https://intranet.poc.com/sites/div
Portal_Content_01,10/9/2015 6:22:03 AM,1.0.0.0,0bedc105-bc8f-6061-0c3d-a7772c38ac07,EmpRegistrationForm,Site,https://intranet.poc.com/sites/vidTest,N/A,7eb0c0a0-02de-40a6-8eb4-56c826686fb8,N/A,form-empregistrationf.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 5:11:56 AM,0.0.0.0,04a45833-932b-4048-ac83-0491af47e60d,FTCVisualWebPartTesting Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,ftcvisualwebparttesting.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 5:15:14 AM,0.0.0.0,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,pmtcustomwebparttestone.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 5:15:03 AM,0.0.0.0,c5cef19b-c93d-4b04-b0f1-905e275195f8,myvwebpart Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,myvwebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 5:15:20 AM,0.0.0.0,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,pmtwebparttesttwo.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,12/16/2015 9:10:18 AM,0.0.0.0,e9a3cac0-d2eb-4ff5-b2dd-bf7d0dc42c51,FTCWebPart Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,ftcwebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,12/16/2015 9:10:24 AM,0.0.0.0,75bd038f-1356-4aa8-b1c4-e923feac2c48,FTCVisualWebPart Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,ftcvisualwebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,12/22/2015 11:13:32 AM,0.0.0.0,d57d6298-0747-4cc5-96b6-0806e71f5942,PMFTCMasterPage Feature1,Web,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,pmftcmasterpage.wsp,https://intranet.poc.com/,74ae3733-87d7-4f1a-9499-d23d6066a0c2,https://intranet.poc.com/sites/Publishing
Portal_Content_01,9/21/2015 11:43:01 AM,0.0.0.0,4e9378ef-5784-498f-9709-2df2e3b7bdb5,FTCCTandSC Feature1,Web,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,ftcctandsc.wsp,https://intranet.poc.com/,74ae3733-87d7-4f1a-9499-d23d6066a0c2,https://intranet.poc.com/sites/Publishing
Portal_Content_01,12/17/2015 6:27:01 AM,0.0.0.0,ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,Web,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,pmftccontenttypesitecolumn.wsp,https://intranet.poc.com/,74ae3733-87d7-4f1a-9499-d23d6066a0c2,https://intranet.poc.com/sites/Publishing
Portal_Content_01,12/17/2015 6:26:06 AM,0.0.0.0,91c431c2-6ca5-44c2-9b7c-f5ffc41b4554,ISBN_Field_Type Feature1,Web,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,isbn_field_type.wsp,https://intranet.poc.com/,74ae3733-87d7-4f1a-9499-d23d6066a0c2,https://intranet.poc.com/sites/Publishing
Portal_Content_01,7/20/2016 9:28:31 AM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/vidhiTest10,N/A,8099c46f-8603-4957-ae6a-93bd9182f864,N/A,planetctwither.wsp,https://intranet.poc.com/,45fc732d-0602-4932-95bb-6f6af83c2bef,https://intranet.poc.com/sites/vidhiTest10
Portal_Content_01,2/24/2016 1:04:23 AM,0.0.0.0,5cc6648f-1b59-40a3-b683-6d72f3106faf,EventReceivers Content Types,Site,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,eventreceivers.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/16/2015 10:17:56 PM,0.0.0.0,4e9378ef-5784-498f-9709-2df2e3b7bdb5,FTCCTandSC Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,ftcctandsc.wsp,https://intranet.poc.com/,2b8cfaf2-1b80-43dc-aef0-06c0a16a16bb,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,10/16/2015 10:18:10 PM,0.0.0.0,4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,rashctsc.wsp,https://intranet.poc.com/,2b8cfaf2-1b80-43dc-aef0-06c0a16a16bb,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,12/8/2015 6:46:45 AM,0.0.0.0,eb515910-46ec-428b-88ba-91bc970f4faf,KWizCom Datasheet View for SharePoint 2013,Web,https://intranet.poc.com/sites/vidhi1920,N/A,f2f08824-b840-49cc-acab-db268a0c2465,N/A,kwizcom datasheet view for sharepoint 2013 v11.1.00.wsp,https://intranet.poc.com/,abbf0db9-697e-43ec-b21c-8f763670c8de,https://intranet.poc.com/sites/vidhi1920
Portal_Content_01,12/7/2015 7:30:31 PM,0.0.0.0,eb515910-46ec-428b-88ba-91bc970f4faf,KWizCom Datasheet View for SharePoint 2013,Web,https://intranet.poc.com/sites/rajko,N/A,3b1b4131-03ee-47e0-b4d2-f9784db19472,N/A,kwizcom datasheet view for sharepoint 2013 v11.1.00.wsp,https://intranet.poc.com/,47d72a16-5736-4bef-8442-95284fecc2a5,https://intranet.poc.com/sites/rajko
Portal_Content_01,6/3/2016 9:36:48 AM,0.0.0.0,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,Site,https://intranet.poc.com/sites/dd,N/A,b6d98fa2-536c-455c-9044-fb42dd6a09c1,N/A,pmtcustomwebparttestone.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,6/3/2016 11:52:56 AM,0.0.0.0,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,Site,https://intranet.poc.com/sites/dd,N/A,b6d98fa2-536c-455c-9044-fb42dd6a09c1,N/A,pmtwebparttesttwo.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,9/17/2016 9:36:04 AM,0.0.0.0,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/dd,N/A,b6d98fa2-536c-455c-9044-fb42dd6a09c1,N/A,planetctwither.wsp,https://intranet.poc.com/,32e63bed-6334-4ee8-b465-229c2deed93b,https://intranet.poc.com/sites/dd
Portal_Content_01,4/8/2015 5:46:35 PM,1.0.0.0,f808f9bd-5181-15c7-c2f3-91553937edce,Incident Reporting,Site,https://intranet.poc.com/sites/InfoPathForm2,N/A,c8e23e9b-9d65-46cb-b83b-fd33bf56040f,N/A,form-template.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/8/2015 4:33:49 AM,1.0.0.0,f6c04a1c-d0f2-6937-19cc-dd8777cd7f25,RichtextField_AdminApproved_Published,Site,https://intranet.poc.com/sites/InfoPathForm2,N/A,c8e23e9b-9d65-46cb-b83b-fd33bf56040f,N/A,form-richtextfield_ad.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/27/2016 5:00:52 AM,0.0.0.0,a7407913-0c3b-4bc7-8391-c9d3346cd09a,YBBEST Add Event Receiver To ContentType Item,Web,https://intranet.poc.com/sites/Contentype_Overwrite2,N/A,e01cdca4-a105-4027-996e-09703af321a5,N/A,ybbest.addeventreceivertocontenttype.wsp,https://intranet.poc.com/,349614ce-b7c1-4985-b120-9d473452fa87,https://intranet.poc.com/sites/Contentype_Overwrite2
Portal_Content_01,12/18/2015 12:15:54 PM,0.0.0.0,1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,spworld.news.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,9/30/2016 12:32:01 PM,0.0.0.0,d410e817-6255-4fc0-928f-2ac6e16ce56c,SampleCTEREnv Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,samplecterenv.wsp,https://intranet.poc.com/,8eb54ef0-633a-448c-bd30-45658a49d2bb,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,7/19/2016 10:27:53 AM,0.0.0.0,a7407913-0c3b-4bc7-8391-c9d3346cd09a,YBBEST Add Event Receiver To ContentType Item,Web,https://intranet.poc.com/sites/DiscoveryTool,N/A,450053d0-0187-41d4-ab25-4966783eae71,N/A,ybbest.addeventreceivertocontenttype.wsp,https://intranet.poc.com/,8eb54ef0-633a-448c-bd30-45658a49d2bb,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,4/22/2016 10:21:28 AM,0.0.0.0,78806d7a-83b6-4f75-820e-2278f37f1b1b,TiRaWebPart2 Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,tirawebpart2.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/22/2016 10:04:59 AM,0.0.0.0,d1861bd7-c146-4e15-b28d-309a846990d1,TiRaWebPart Feature1,Site,https://intranet.poc.com/sites/Publishing,N/A,0adfa3d4-ed1e-45c6-9248-913a50b4f43b,N/A,tirawebpart.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,6/28/2016 7:22:47 AM,0.0.0.0,a7407913-0c3b-4bc7-8391-c9d3346cd09a,YBBEST Add Event Receiver To ContentType Item,Web,https://intranet.poc.com/sites/HariCT1,N/A,451ca504-385d-428b-9f73-96f29d65848c,N/A,ybbest.addeventreceivertocontenttype.wsp,https://intranet.poc.com/,42405f21-07c4-4bca-ba25-d45f9826bdc3,https://intranet.poc.com/sites/HariCT1
Portal_Content_01,12/18/2015 11:11:03 AM,0.0.0.0,1cd50f86-e87a-4cd3-ae5f-5304925e5557,TestSiteDefinitionOne Feature1,Site,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,testsitedefinitionone.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,12/7/2015 7:20:49 PM,0.0.0.0,31994685-b8cf-4918-85a8-100946b1c02c,Datasheet View,Web,https://intranet.poc.com/sites/rajtest,N/A,d15c2a0c-7a09-4d7b-9d3b-a59476a6d3b3,N/A,spdatasheet.wsp,https://intranet.poc.com/,f50d48f9-08f3-454d-bafe-20be5d2eed9b,https://intranet.poc.com/sites/rajtest
Portal_Content_01,8/28/2016 10:13:14 PM,0.0.0.0,7d6b0432-7d5f-439f-955f-6e5b9ef8ec73,Custom SiteColumnwithSameName,Site,https://intranet.poc.com/sites/AnubhavTest1,N/A,e4c3c4cb-1fd4-4b18-bced-b9b6819176a9,N/A,sitecolumnwithsamename.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,6/3/2016 12:12:42 PM,0.0.0.0,61e02b35-ccc0-4deb-a818-b61b0db6dddc,SharePointFeatureDemo,Site,https://intranet.poc.com/sites/dd,N/A,b6d98fa2-536c-455c-9044-fb42dd6a09c1,N/A,sharepointfeature.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,4/28/2016 12:56:58 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/DemoSite2,N/A,365c4078-50bd-4887-bfc4-0b95dfc250a0,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,12/7/2016 8:27:35 PM,1.0.0.0,92c2e969-19a0-85e3-8c6f-b6dbb1c9b240,POT_COA,Site,https://intranet.poc.com/sites/HariPoc2,N/A,29f03afc-3f1a-4b63-8b10-12c9cd59d4d0,N/A,92c2e969-19a0-85e3-8c6f-b6dbb1c9b240.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,9/15/2016 11:14:36 PM,0.0.0.0,22a32747-dde1-4814-8b1d-e23709d17c83,CustomCTVS Feature1,Web,https://intranet.poc.com/sites/HariPoc2,N/A,29f03afc-3f1a-4b63-8b10-12c9cd59d4d0,N/A,customctvs.wsp,https://intranet.poc.com/,f67b5c02-848b-4486-8a7a-ad8d41f93a9d,https://intranet.poc.com/sites/HariPoc2
Portal_Content_02,4/27/2016 5:59:50 AM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/AnubhavDocCenter2,N/A,8b50a233-ef35-49c4-8ae0-16d65abe37e6,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,4/27/2016 12:21:28 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/DcCenterSC1,N/A,f275de0e-9752-4892-a368-2c5b80321d8e,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,5/27/2016 5:03:56 AM,0.0.0.0,825bf18e-0efe-4b70-946b-a06bcef1dff3,CreateCustomPolicies - Declaratively create content types with Policies,Site,https://intranet.poc.com/sites/DcCenterSC1,N/A,f275de0e-9752-4892-a368-2c5b80321d8e,N/A,createcustompolicies.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,4/28/2016 1:22:09 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/DcDemo1,N/A,5a5394ff-65d6-40f0-825e-311927c5114f,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,4/27/2016 7:48:36 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/AnubhavDocCenter3,N/A,0cdca137-52e6-44a7-9503-4d11820d11e0,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,4/28/2016 1:35:13 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/DcDemo2,N/A,75a63bb5-47ce-412c-84d8-543a322c1be4,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,7/21/2016 10:10:33 AM,0.0.0.0,d60e130f-2cf6-4607-8a75-8c45c2898cc0,CustomFeatureER Feature1,Site,https://intranet.poc.com/sites/CTERTesting,N/A,3c623e97-12a3-495c-87d9-63b54693dea9,N/A,customfeatureer.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,7/19/2016 10:26:12 AM,0.0.0.0,b9fa9670-fd6a-40c7-be4b-0b55866a97a2,CustomEventReceiverTest Feature1,Web,https://intranet.poc.com/sites/CTERTesting,N/A,3c623e97-12a3-495c-87d9-63b54693dea9,N/A,customeventreceivertest.wsp,https://intranet.poc.com/,578e4514-611b-4d0e-8fe7-b34bbab68ac9,https://intranet.poc.com/sites/CTERTesting
Portal_Content_02,7/19/2016 9:12:27 AM,0.0.0.0,22a32747-dde1-4814-8b1d-e23709d17c83,CustomCTVS Feature1,Web,https://intranet.poc.com/sites/CTERTesting,N/A,3c623e97-12a3-495c-87d9-63b54693dea9,N/A,customctvs.wsp,https://intranet.poc.com/,578e4514-611b-4d0e-8fe7-b34bbab68ac9,https://intranet.poc.com/sites/CTERTesting
Portal_Content_02,4/28/2016 2:04:16 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/DcDemo3,N/A,13f2821b-f045-46e7-b4b3-68a0aa98cca4,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,5/4/2016 10:30:52 AM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/WebPartTeamSite,N/A,9750bb0c-5cbb-4439-a3c6-746bdd3300f8,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,4/28/2016 1:53:14 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/HariEdoc1,N/A,b8e5841d-a78d-497e-8297-c35279c74ae9,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,5/16/2016 10:29:19 AM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/TestPubSite,N/A,9daaeb60-a587-4deb-9684-c3fcb78b2aa1,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,5/16/2016 10:29:14 AM,0.0.0.0,ca596be2-ef4a-48c1-8467-9f59124f7ed9,Contoso.WebPart2 Feature1,Site,https://intranet.poc.com/sites/TestPubSite,N/A,9daaeb60-a587-4deb-9684-c3fcb78b2aa1,N/A,contoso.webpart2.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_02,5/16/2016 10:28:01 AM,0.0.0.0,57ded087-885b-45aa-becb-5dacf3d16c4d,CustomWFVS Feature2,Web,https://intranet.poc.com/sites/TestPubSite,N/A,9daaeb60-a587-4deb-9684-c3fcb78b2aa1,N/A,customwfvs.wsp,https://intranet.poc.com/,2e3b38b8-5559-4e17-b40a-6f82c7400fae,https://intranet.poc.com/sites/TestPubSite
Portal_Content_02,5/16/2016 10:27:56 AM,0.0.0.0,68458954-c00b-436f-99dd-9c8b6dec97b1,ContentTypeUsageTesting Feature1,Web,https://intranet.poc.com/sites/TestPubSite,N/A,9daaeb60-a587-4deb-9684-c3fcb78b2aa1,N/A,contenttypeusagetesting.wsp,https://intranet.poc.com/,2e3b38b8-5559-4e17-b40a-6f82c7400fae,https://intranet.poc.com/sites/TestPubSite
Portal_Content_02,5/16/2016 10:28:08 AM,0.0.0.0,ac1d0639-b16c-46d8-beb9-e1c3645af5ae,Contoso.EventReceiver,Web,https://intranet.poc.com/sites/TestPubSite,N/A,9daaeb60-a587-4deb-9684-c3fcb78b2aa1,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,2e3b38b8-5559-4e17-b40a-6f82c7400fae,https://intranet.poc.com/sites/TestPubSite
Portal_Content_02,6/9/2015 7:11:04 AM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,c6acc542-195e-4dfb-a9dc-c9d4947386f2,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
